DrugID,TargetID,label
D00CRA,T44861,0
D0E4YP,T28309,0
D0V4QS,T89534,0
D05PIZ,T24983,0
D03PGV,T43206,0
D06VZE,T25307,0
D05OZQ,T92640,0
D0E9TP,T20709,0
D0P0SM,T42724,0
D0T1FC,T92076,0
D02UWB,T82702,0
D04KQT,T76846,0
D06TSQ,T62912,0
D0U0KR,T36557,0
D04DOV,T76678,0
D0M8VN,T53186,0
D0U7WF,T74570,0
D05EPU,T42822,0
D00DPX,T09826,0
D0N6KO,T46482,0
D04JQR,T52790,0
D0B0EB,T27137,0
D02HDI,T16555,0
D0X2NO,T86679,0
D06OBX,T38161,0
D0Y2JI,T30219,0
D0OF3B,T13714,0
D40DVS,T58130,0
D0B2MN,T56923,0
D0SZ4T,T70539,0
D0B6MQ,T86364,0
D07MFG,T62912,0
D0N0ES,T11211,0
D0G6ZG,T97413,0
D01GTU,T36059,0
D0H3HM,T16691,0
D0U7WF,T24983,0
D0N0ES,T16691,0
D03BZW,T00890,0
D08FSD,T23666,0
D01YDR,T06182,0
D01XIW,T42724,0
D0N9GH,T92689,0
D0Q8NO,T90782,0
D08EBT,T67894,0
D0P6IV,T46521,0
D0R8GW,T75643,0
D0F4BX,T88531,0
D0NH6Q,T77796,0
D06KMJ,T05849,0
D07EOD,T16633,0
D0MT5C,T30985,0
D01FUB,T89034,0
D07YTL,T62820,0
D0WM5O,T72458,0
D07YVK,T59626,0
D05JKQ,T39380,0
D0E6YT,T61227,0
D0L1KX,T16691,0
D0Q2OK,T04210,0
D0I2EL,T98933,0
D07TAL,T11241,0
D06JXH,T28893,0
D0K3UO,T10383,0
D0YP7B,T26500,0
D0K5CB,T31204,0
D01OIV,T24793,0
D0N6FZ,T08133,0
D0T7OW,T44919,0
D0P6IV,T05849,0
D06AUM,T90782,0
D03WPE,T84439,0
D08QKF,T39380,0
D01YIF,T96079,0
D06AVM,T02551,0
D07OSA,T93515,0
D07MFG,T61722,0
D0D5OY,T69091,0
D0Z7FU,T26073,0
D05PIZ,T82083,0
D0PI8W,T28309,0
D09XLT,T44861,0
D01GPC,T71192,0
D02VZP,T11241,0
D0G1YN,T75797,0
D0IF3N,T11211,0
D0Y9IB,T26073,0
D00FTQ,T95302,0
D03VGR,T36075,0
D00TYX,T64765,0
D07XYV,T49072,0
D00GTU,T40016,0
D09DXN,T00895,0
D0J5DC,T49493,0
D02GRY,T60362,0
D0U9IB,T20331,0
D0T4WF,T05849,0
D09FOM,T44919,0
D0N4PL,T87023,0
D0R5QQ,T77913,0
D07LWT,T78692,0
D06DPS,T27944,0
D0XR9Z,T17758,0
D0H4UN,T60693,0
D0N9VZ,T39716,0
D0D9AS,T55956,0
D06NAM,T46185,0
D09RSL,T58992,0
D03YVO,T76414,0
DDI6B0,T16633,0
D09KQZ,T76846,0
D07ILQ,T99816,0
D00AYW,T75797,0
D02UHS,T25705,0
D03YGR,T90782,0
D0MU1V,T02333,0
D0E1EC,T98091,0
D0T8JM,T13852,0
D0H5BC,T26500,0
D04EGX,T48268,0
D08WNN,T29678,0
D0UH9E,T09909,0
D0I3YX,T89034,0
D0TM0N,T86364,0
D0V4RP,T80896,0
D0Q2RP,T00488,0
D01BWV,T60693,0
D0TM0N,T97917,0
D0SA1N,T60077,0
D0C5VQ,T80513,0
D0SE9S,T61722,0
D0J5DC,T43206,0
D0G5ZL,T11072,0
D0MH8O,T66237,0
D0B7QP,T77913,0
D08VIS,T62974,0
D06XZW,T97413,0
D0P1US,T72458,0
D02FAA,T00488,0
D0S9MU,T17721,0
D03VGR,T07173,0
D00UZO,T46521,0
D0X4PH,T13726,0
D0J2UW,T37693,0
D0T1FC,T67818,0
D0N8NC,T45674,0
D0D5VJ,T47888,0
D0BN1U,T20709,0
D01WXZ,T37046,0
D0N4OW,T72595,0
D01OXH,T22285,0
D00QTX,T31227,0
D04FHG,T87670,0
D0T9DI,T97413,0
D09DAP,T22118,0
D04MLE,T96235,0
D0BK8V,T16555,0
D06AUX,T30985,0
D0P1FO,T65783,0
D0LG8E,T03346,0
D0J6KZ,T64765,0
D0M0YH,T87023,0
D05UBB,T09826,0
D06PZN,T76198,0
D0T0AG,T07173,0
D0YO4D,T73476,0
D0Z7YK,T00488,0
D0MC3J,T78205,0
D0I6MA,T95605,0
D02SMK,T09909,0
D0J4MU,T23714,0
D00GES,T88185,0
D0L3MJ,T49526,0
D0N8BJ,T83813,0
D08WNN,T31227,0
DNL2F1,T73724,0
D0PI8W,T39380,0
D04EIF,T08922,0
D04EYC,T50089,0
D0K5ER,T79232,0
D0MP8E,T74238,0
D02BPI,T10383,0
D0SU1F,T35842,0
D0G3KY,T52921,0
D09GFL,T95605,0
D00GSD,T74570,0
D0FI7B,T22285,0
D0WA9U,T82146,0
D0D9AS,T78581,0
D09UMP,T22285,0
D06FKC,T56272,0
D06WXN,T97613,0
D07MVE,T92076,0
D05OIF,T96079,0
D0CS4I,T28893,0
D07WHS,T76846,0
D0R1MM,T83813,0
D01SJC,T99347,0
D0O2US,T16555,0
D0Z3UP,T62276,0
D09ALE,T99402,0
D0SP3D,T41580,0
D0O6IZ,T39716,0
D0G6ZG,T51426,0
D0K2PS,T76685,0
D09AAZ,T33902,0
D06CTE,T92640,0
D03ZPH,T06182,0
D0AW3F,T62841,0
D0D6OH,T13484,0
D0C8PE,T85467,0
D0U7BH,T98091,0
D0R9KG,T02551,0
D03PVV,T74238,0
D04KQT,T49493,0
D00CRA,T16633,0
D02YKI,T02551,0
D0U3WW,T84117,0
D04WXI,T49526,0
D0Q9FZ,T25307,0
D0J2VQ,T72595,0
D0EK6P,T49493,0
D07YVK,T69506,0
D0RM4V,T29678,0
D0S0QY,T65197,0
D0OF3B,T30687,0
D0J1AV,T97613,0
D0Q9GU,T44068,0
D0C4BI,T92689,0
D0T0AG,T94085,0
D01BXE,T72168,0
D03ZNB,T18616,0
D0B2NE,T76414,0
D0UG1U,T99402,0
D05EUR,T07806,0
D0UW8Q,T62391,0
D0I5TV,T89534,0
D06EES,T78205,0
D07YFL,T64830,0
D01JMC,T92609,0
D02NZI,T11448,0
D0E8IZ,T52921,0
D02EHY,T28309,0
D0BV3J,T30219,0
D06KHW,T12475,0
D05SYL,T88505,0
D04USC,T74456,0
D0N1TP,T39380,0
D0J0NS,T62306,0
D03GWY,T30563,0
D0N0IQ,T86273,0
D02RCY,T34234,0
D0P1US,T11211,0
D0C7WO,T88531,0
D03GCJ,T56272,0
D07TVE,T21689,0
D02JXQ,T92076,0
D0TD1R,T60182,0
D02SMK,T72032,0
D0D5VJ,T46185,0
D0RD0R,T13484,0
D01HBG,T72168,0
D0US4S,T03818,0
D0E2AD,T69091,0
D07WYI,T18876,0
D00FTQ,T42822,0
D02NRP,T49072,0
D06QKW,T30219,0
D0PN6Z,T31204,0
D0MU1V,T68876,0
D00WOK,T29678,0
D0F6CT,T85115,0
D0H5FY,T87670,0
D03TNA,T64830,0
D06SCS,T04210,0
D0SP3D,T77913,0
D03TNT,T76198,0
D07VBS,T15571,0
D0FM2P,T75797,0
D01VKI,T60693,0
D0N9UZ,T37693,0
D0Q5SV,T99954,0
D0YO4D,T08922,0
D0I4FF,T72168,0
D0Z2TV,T42822,0
D0X9YS,T77365,0
D0P3DM,T90818,0
D0DH5X,T49526,0
D0K1TQ,T29683,0
D06MIQ,T06182,0
D00SZR,T08133,0
D01IUS,T47888,0
D0ZU0O,T35842,0
D0SE9S,T60182,0
D0JB3H,T72168,0
D0P0PP,T99402,0
D0Z7OX,T51385,0
D0G8TM,T90782,0
D0G8FF,T22118,0
D0C3HQ,T84439,0
D0D7CH,T63465,0
D0J4RI,T90782,0
D0G1XL,T61657,0
D08HBN,T35842,0
D05GQK,T99524,0
D0JK0I,T92640,0
D0W9ZY,T61622,0
D0H6YF,T25307,0
D0Y3DW,T25705,0
D0U3WW,T79780,0
D0A8IE,T00254,0
D0X5MA,T21038,0
D0Q5SL,T18876,0
D0T0AG,T79780,0
D0U7BI,T76846,0
D06FKC,T62193,0
D0X0UR,T23499,0
D04KQT,T46185,0
D0X9PF,T62912,0
D04BOQ,T29678,0
D07HTM,T34234,0
D0K0VO,T35664,0
D0J4MU,T52297,0
D03GLM,T20575,0
D0B6FM,T07806,0
D09DXN,T28893,0
D02FAA,T57943,0
D0M9GO,T79780,0
D0EN7T,T99816,0
D0Y2JY,T79780,0
D0K2PS,T77365,0
D0Q2OK,T92609,0
D09HJL,T86679,0
D0U7BH,T08133,0
D0D8FN,T73482,0
D04EDO,T77796,0
D0J4BF,T84117,0
D0H7NV,T46456,0
D0N2SR,T62841,0
D04FBZ,T99816,0
D0X2NO,T95302,0
D0D8DA,T27137,0
D0M9GO,T82702,0
D02OMP,T15571,0
D04USC,T86273,0
D08VPN,T88714,0
D07WRP,T65783,0
D0U9IJ,T15571,0
D03YGR,T66237,0
D0PZ9R,T78709,0
D0BQ8M,T53381,0
D00FUT,T30687,0
D03DIG,T49072,0
D0K5CB,T82702,0
D0W9VW,T78581,0
D07KMN,T62391,0
D0FG6M,T36059,0
D07EDS,T46185,0
D01GTU,T64765,0
D0BS7G,T47768,0
D0YP7B,T62193,0
D0PB6B,T92828,0
D0I4DJ,T62193,0
D0US4S,T75797,0
D08JOS,T61622,0
D0MU1V,T75797,0
D0V4RP,T98933,0
D04DQZ,T25705,0
D0R1MM,T58921,0
D0W9NO,T50089,0
D0E1EC,T28213,0
D0MC5J,T13726,0
DMDS20,T40016,0
D0BP7C,T48268,0
D00CVJ,T20575,0
D0R5GS,T12475,0
D0A8PD,T18950,0
D01PGU,T18876,0
D0YK9Q,T86364,0
D01IUS,T51115,0
D05ZTH,T36557,0
D08FHZ,T30985,0
D0RF9T,T33902,0
D0L8NF,T86273,0
D07XYV,T18950,0
D05OUQ,T56272,0
D0RF9T,T87670,0
D0Q8UU,T11448,0
D0RD0R,T11211,0
D0I5CT,T78656,0
D0W3PY,T23714,0
D08HOK,T13726,0
D0B2MN,T67710,0
D0P7RI,T09909,0
D0YP0T,T96079,0
D08WYM,T17721,0
D53QMP,T65783,0
D8VH5Q,T51385,0
D0WS1V,T42392,0
D0LR1M,T45674,0
D53QMP,T16555,0
D05CYD,T30985,0
D0K3LQ,T93788,0
D0IB8N,T11241,0
D02OAI,T95302,0
D05AAD,T21689,0
D02DGU,T36557,0
D03ZEL,T93788,0
D0L9KH,T25705,0
D0LB4T,T52297,0
D01YIF,T38012,0
D0N5JJ,T35664,0
D09OYA,T86591,0
D06XMU,T87166,0
D0W1DI,T38012,0
D0T9DI,T25705,0
D0N9VZ,T56143,0
D0NL5K,T48703,0
D02RCY,T89034,0
D03PYX,T77913,0
D0R4RN,T13714,0
D07MIE,T35664,0
D03GWY,T65236,0
D0OR4G,T18616,0
D06HCF,T18950,0
D0K5ER,T13726,0
D0MU4A,T43206,0
D0H7KF,T45674,0
D06SCS,T59577,0
D05UGC,T03346,0
D0PO7F,T78692,0
D0C0KJ,T95302,0
D0ZQ0X,T88185,0
D09AZM,T18616,0
D09AQK,T87023,0
D00WOK,T42392,0
D0U5LL,T91894,0
D0U7VZ,T96235,0
D09JDH,T00890,0
D0BW9V,T57943,0
D05HKB,T52297,0
D0L1KX,T05849,0
D0T2KY,T57943,0
D07ZTO,T25705,0
D00GZW,T55956,0
D0MQ3X,T18950,0
D0A8EK,T03346,0
D03WIK,T05849,0
D0W9ZY,T77796,0
D07TQN,T28893,0
D0U7BH,T59875,0
D01BTF,T62820,0
D0C6MS,T36075,0
D04UHT,T61722,0
D06DUE,T92072,0
D03VGR,T97413,0
D00FHZ,T92640,0
D0A6NQ,T61227,0
D0N6KO,T56272,0
D0G3PI,T09572,0
D0V9OO,T28893,0
D0YP0T,T27137,0
D0R7JT,T30687,0
D07LJH,T69485,0
D0Y4YV,T46482,0
D09AOO,T63393,0
D09AAZ,T42724,0
D0R7OD,T52522,0
D07KMN,T53381,0
D0L4IV,T95302,0
D0C4AM,T51408,0
D09RRF,T70539,0
D05DAG,T63465,0
D0P6IV,T88531,0
D0K3LQ,T87831,0
D0Y7XC,T89534,0
D0GC9B,T58130,0
D0J8UV,T49493,0
D05CYD,T63393,0
D03RHW,T42392,0
D05VNP,T52297,0
D0CW1P,T36557,0
D0L6LD,T89534,0
D0NL5K,T78692,0
D9D6QN,T67818,0
D00YGA,T29500,0
D0Q5AT,T61722,0
D0A8IE,T96079,0
D0X9PF,T88714,0
D08FJL,T72458,0
D01VZL,T17523,0
D0CW1P,T76678,0
D0I5TV,T65236,0
D07CAB,T69485,0
D0A1SP,T24793,0
D0O4XW,T98933,0
D0H5FY,T51385,0
D0WN1Y,T79062,0
D0E8CZ,T87023,0
D0W9PY,T64765,0
D09WQL,T12475,0
D0N0NJ,T72458,0
D06SRX,T92144,0
D0N8NC,T82146,0
D0K1HD,T97413,0
D04USC,T22118,0
D0EN7T,T38529,0
D0K8NR,T62841,0
D0R4RN,T90782,0
D0H3MO,T86364,0
D0N8MQ,T41580,0
D05NZV,T59626,0
D09HWZ,T92144,0
D0LK5P,T38161,0
D0T2PL,T16633,0
D0Q8WG,T51426,0
D03YGR,T77548,0
D09HJL,T99402,0
D06FOU,T06182,0
D00MIX,T62974,0
D01VIX,T72595,0
D03TDN,T32060,0
D03GCJ,T30563,0
D02OAI,T63393,0
D0D6OH,T62820,0
D0XM1U,T56923,0
D0S2BB,T75643,0
D0IW4R,T18876,0
D09UMP,T04210,0
D03QFD,T09572,0
D0L0YF,T73482,0
D01UFF,T46456,0
D0T9DI,T86364,0
D01ZHW,T22285,0
D0BD8D,T77548,0
D0U7WF,T28309,0
D0YF4I,T33584,0
D0QX9K,T46828,0
D05QYR,T74456,0
D01WVV,T15571,0
D02HHW,T90782,0
D04ODH,T96079,0
D0H7NV,T47768,0
D08TWT,T92185,0
D0FC0B,T36059,0
D0L2LS,T63465,0
D04USC,T89034,0
D0Y1WV,T79961,0
D03FQP,T87023,0
DT56YX,T65783,0
D0H3MO,T77365,0
D0J0KG,T88714,0
D04ZIP,T73482,0
D0H5BC,T23499,0
D0HR1V,T92185,0
D0R9CC,T77365,0
D0PM5R,T68782,0
D08TJM,T39123,0
DBU2W3,T52522,0
D02RUO,T91894,0
D0K6MI,T41580,0
D02HDI,T13484,0
D06OBX,T63465,0
D0U7YK,T87023,0
D02EWR,T72267,0
D0C2UJ,T56588,0
D09FZF,T72595,0
D06PZN,T62974,0
D01UFN,T62306,0
D0C5SV,T92185,0
D0MP8E,T56272,0
DFBJ28,T31227,0
D0YP0T,T85467,0
D07FTI,T92185,0
D06OBX,T23714,0
D06EES,T97613,0
D03XIS,T46521,0
D0EO3S,T80858,0
D04UJZ,T95302,0
D0GH9J,T80858,0
D01VLV,T48268,0
D04ODH,T14731,0
D0PE1A,T64830,0
D02XKE,T30219,0
D04EGX,T95923,0
D04GMY,T92828,0
D03BRM,T77548,0
D0M0YH,T61657,0
D06HDW,T32060,0
D0Q5AT,T42392,0
D06RRD,T38529,0
D01ZCI,T44919,0
D06TSQ,T61622,0
D0K8VA,T63465,0
D00AYW,T69091,0
D0W3PY,T60182,0
D0V3ZA,T95302,0
D08HGY,T45674,0
D06EES,T86679,0
D06LQH,T08133,0
D06ZXH,T72267,0
D01IJD,T52790,0
D05VIX,T62391,0
D03DTZ,T74238,0
D0V4FZ,T61622,0
D0Z2TV,T46937,0
D92KUQ,T12108,0
D0R7ZC,T36557,0
D0Q8BS,T00488,0
D06DUE,T26073,0
D0V0YM,T72267,0
D0U1OJ,T30563,0
D0N7SG,T92609,0
D0UD1Y,T11448,0
D07YDE,T79591,0
D0T1SF,T99347,0
D00ECO,T38012,0
D01USH,T44068,0
D0AQ3H,T80858,0
D03BRM,T74456,0
D02HUB,T13484,0
D0PN6Z,T20709,0
D07EDS,T69485,0
D01UXW,T59604,0
D09LPG,T13726,0
D0BK8V,T02719,0
D09HQH,T43206,0
D0MT5C,T60182,0
D0Y3LL,T04210,0
D01GPC,T78581,0
D0X2MQ,T93515,0
D06ZVB,T75797,0
D0LJ7R,T79961,0
D06HLY,T28330,0
D06DPS,T63465,0
D09ZQN,T78709,0
D00TFA,T39380,0
D05LJD,T04210,0
D0Y3NZ,T35842,0
D0IE4H,T62841,0
D06YFA,T62974,0
D0W1DI,T15571,0
D0D5VJ,T25608,0
D0OC1W,T95923,0
D07WYI,T58992,0
D08EXR,T46521,0
D02UUO,T55654,0
D01HCL,T37693,0
D07EOD,T74456,0
D0U7BH,T59626,0
D01ZHW,T89534,0
D0Z3UP,T91894,0
D09XLT,T60182,0
D0C1IW,T76678,0
D05VOG,T37693,0
D02RQP,T15571,0
D04WXI,T62974,0
D0N0NJ,T77548,0
D0E9TP,T88714,0
D00SZR,T63465,0
DOV7J4,T28330,0
D05JXE,T30985,0
D02BOW,T72032,0
D00ZFP,T53186,0
D08FJL,T41580,0
D0WC8M,T23499,0
D0D9AS,T13852,0
D0C4AM,T36059,0
D0G6ZG,T01777,0
DU2G0C,T82083,0
D00FTQ,T78581,0
D04DGE,T86364,0
D0UG1U,T58921,0
D04DJN,T76678,0
D0A1SP,T57943,0
D0D5SK,T92609,0
D0R5NA,T62276,0
D0I4GI,T46185,0
D01BVI,T95302,0
D09RGZ,T65236,0
D0Y0RW,T49072,0
D0Q0PN,T47094,0
D0P0PP,T68834,0
D03EGA,T28692,0
D0MP8E,T78205,0
D08NQW,T01777,0
D09DSK,T90818,0
D04SEX,T87166,0
D08LZI,T28213,0
D02YIJ,T09826,0
D0U5YT,T39716,0
D09UGP,T83382,0
D0A4LL,T82146,0
D02RAN,T83382,0
D0D5SK,T59626,0
D0Z4HK,T75797,0
D0V4RP,T55654,0
DOV7J4,T39123,0
D0I6MA,T22118,0
D08HGY,T92640,0
D05CRG,T59626,0
D00XWD,T52522,0
D0D1FC,T73724,0
D0V4WT,T02728,0
D01BPF,T59328,0
D0Q5AT,T46937,0
D08VIS,T46937,0
D06PIW,T42822,0
D0IB8N,T52790,0
D02KIM,T29500,0
D03FQP,T79062,0
D0Y4SI,T49526,0
D00FTQ,T56272,0
D0I3YX,T67162,0
D03QFD,T33902,0
D04FBZ,T46482,0
D09UVB,T72595,0
D05CRG,T83813,0
D0OC1W,T22285,0
D0TM0N,T93788,0
D09ULA,T78692,0
D09CUJ,T00890,0
D06XMU,T60077,0
D02SPI,T92076,0
D04USC,T15571,0
D0T8JM,T65197,0
D0D9YW,T00254,0
D0N0LB,T58992,0
D02NZI,T93515,0
D06DUE,T62974,0
D0P1FO,T39716,0
D0R6BI,T40016,0
D03DJL,T77365,0
D06TWE,T88505,0
D04YAJ,T33902,0
D0O9XN,T83382,0
D0MP8E,T11241,0
D0T6TW,T43206,0
D0Z6WI,T82146,0
D0W9ZF,T02719,0
D0E6AH,T86591,0
D06DYN,T62193,0
D0HI5B,T82702,0
D0G3KY,T56272,0
D0Y4HL,T93788,0
D0MC5J,T67684,0
D0FB7S,T43206,0
D08RQW,T49526,0
D0H7KF,T58992,0
D0X6PY,T33584,0
D0R7OD,T58992,0
D02UUO,T31227,0
D09TNC,T07806,0
D0K8ZZ,T68876,0
D08SGV,T75797,0
D0G5QB,T49072,0
D03HYX,T92609,0
D0I2RB,T58130,0
D0JN3M,T78656,0
D0M8VN,T53381,0
D04DZE,T52522,0
D0MU4A,T50089,0
D0D8CZ,T99524,0
D02RQP,T02333,0
D09DXN,T92185,0
D00GSD,T13714,0
DW18LK,T72267,0
D00GSD,T03346,0
D02OAI,T72168,0
D05UBB,T52522,0
D0N9GH,T25608,0
D0U7SH,T11241,0
D0XH0K,T01777,0
D0T4WF,T14731,0
D07PHS,T71192,0
D00VCW,T59328,0
D01VSI,T25608,0
D0UD1Y,T60182,0
D0H2JP,T00895,0
D0OH2P,T67710,0
D06PXT,T28692,0
D0L3MJ,T09572,0
D0I4PW,T82083,0
D03BZW,T82702,0
D0V5WL,T46185,0
D05PDF,T22939,0
D0I5IM,T49072,0
D01XPY,T07806,0
D09XVQ,T49526,0
D0V4QS,T79780,0
D09CUJ,T99402,0
D04DKM,T90818,0
D0I0LW,T14731,0
D0WA9U,T00488,0
D08XBQ,T76685,0
D0C2DN,T88531,0
D03NXZ,T30219,0
D0GR0T,T58992,0
D0T1FC,T49072,0
D0T4BP,T36059,0
D09AOO,T32060,0
D0MP8E,T78709,0
D0K5KL,T31204,0
D0Y8UF,T58130,0
D0IL7L,T70539,0
D00EOP,T37046,0
D05MXO,T49493,0
D0RF4L,T31204,0
D0Y0RW,T82083,0
D0Q8BS,T59604,0
DBND71,T59626,0
D0J2TN,T16156,0
D0N9GH,T87831,0
D03OYD,T23499,0
D0AJ2T,T99816,0
D0R1FZ,T56272,0
D0E1PL,T83382,0
D0WC8M,T34234,0
D07BSQ,T99402,0
D00HTY,T71192,0
D05EUR,T64765,0
D0O9EM,T29678,0
D08FJL,T17721,0
D0H6DZ,T99347,0
D0P3WF,T01777,0
D07LWT,T72032,0
D0V4FZ,T20575,0
D02GRY,T29500,0
D0S6DK,T84486,0
D0T4BP,T63465,0
D0T9OL,T13852,0
D0O3GF,T02551,0
D0OM9G,T13484,0
D0R7OD,T56143,0
D07IZG,T28330,0
D0DX8T,T23666,0
D0T0AG,T35664,0
D0V9IE,T09572,0
D07WHS,T38161,0
D0U5FF,T51385,0
D08XGH,T56272,0
D0G7QT,T08922,0
D09IEO,T52921,0
D06DEL,T12108,0
D0YS2W,T52297,0
D0X2MQ,T92076,0
D4Q5AW,T42724,0
D00PAG,T77548,0
D02EBQ,T97613,0
D06DPS,T53186,0
D0GH9J,T23714,0
D0D9AS,T93515,0
D0G9IP,T23499,0
D04ODO,T59875,0
D05YNT,T48268,0
D02BOW,T21689,0
D0F4BX,T62820,0
D07QHF,T00890,0
D0X9YS,T76198,0
D0LX6R,T28692,0
D04VPV,T84486,0
D06GNF,T73476,0
D07FPQ,T53024,0
D0G1UE,T73724,0
D00FUT,T27944,0
D05ZTH,T67162,0
D0G8TM,T72841,0
D0Z7CZ,T00488,0
D09RGZ,T88714,0
D0J8UV,T87166,0
D06CTE,T84439,0
D0K2PS,T82146,0
D08QXD,T44861,0
D0E8IZ,T62912,0
D0YO4D,T57943,0
D08FKH,T09826,0
D0E5EB,T16691,0
D0Q6IW,T24793,0
D0P7RI,T72841,0
D06DEL,T28213,0
D0LN9D,T78656,0
D06GKL,T17721,0
D0EW6H,T56272,0
D04ILM,T30563,0
D0R2VH,T39123,0
D0R9CC,T66237,0
D01BXE,T52297,0
D0R5GS,T28893,0
D07ZNP,T34234,0
D0Z2TV,T52297,0
D09GFL,T68876,0
D0Y3NZ,T52297,0
D05LWE,T25608,0
D00GHK,T66237,0
D06SRX,T18950,0
D92KUQ,T03346,0
D07ZGV,T22118,0
D01UXW,T82083,0
D07PHS,T62306,0
D01WUA,T62193,0
D0Q5SV,T49493,0
D09IEO,T22939,0
D0X6HD,T46482,0
D0W1HM,T49526,0
D0ZP2D,T92609,0
D0D5VJ,T16555,0
D09JXR,T18616,0
D0X6HD,T72841,0
D0S6KX,T56588,0
D00FUT,T37046,0
D0C3HQ,T92144,0
D03LFR,T24793,0
D0AT5L,T13484,0
D0J2TN,T46521,0
D0H3MG,T49072,0
D0X5ZS,T99347,0
D09JXR,T46828,0
D02NRP,T26073,0
D0GF4I,T90782,0
D09OHP,T99816,0
D0Z3UP,T62912,0
D01USH,T52790,0
D06GNF,T93788,0
D0O6IZ,T52790,0
D01IJD,T30563,0
D0TC7N,T59328,0
D0Q9QQ,T25608,0
D0I4DJ,T23499,0
D0Q9GU,T78656,0
D0A9ED,T77796,0
D00CLM,T23666,0
D06TOI,T36059,0
D06JPQ,T02551,0
D0BN4Y,T48268,0
D0T2QL,T51115,0
D0P3DM,T84486,0
D0N2SR,T46185,0
D0H4UN,T35842,0
D0UG4S,T72267,0
D0I4FF,T68782,0
D0C0KJ,T42822,0
D00CGH,T99347,0
D0I2RB,T46185,0
D0L8DV,T13852,0
D0C2DN,T96235,0
D04FBZ,T77913,0
D07FTI,T96079,0
D00FUT,T78581,0
D0VA7C,T29678,0
D0SE9S,T94085,0
D0HN2M,T95605,0
D0X0OP,T09572,0
D06FOU,T59328,0
D0Q0PN,T44919,0
D0KE4Z,T86591,0
D0I1LH,T27137,0
D04DGE,T60693,0
D0C7WO,T38012,0
D0FH6P,T95923,0
D0T2QL,T15556,0
D03PJU,T87831,0
D0E8IZ,T33584,0
D0BF4Z,T49493,0
D0P4GP,T20575,0
D0E7LU,T64765,0
D08HBN,T84486,0
D0Q4CS,T68876,0
D0TM0N,T72168,0
D02EWR,T92185,0
D0R1FZ,T74570,0
D02JCM,T83813,0
D0U5FF,T95302,0
D0G9IP,T36075,0
D0Q7TH,T92828,0
D0F5NJ,T80858,0
D08WBJ,T63465,0
D02VPW,T62912,0
D0GL7U,T69485,0
D08BCH,T21689,0
D09OYA,T25705,0
D07YFL,T78581,0
D0T0AG,T56923,0
D0Y3DW,T61622,0
D0RG8O,T92828,0
D0G3SH,T98933,0
D0Z6UC,T00488,0
D0I3YX,T49493,0
D05LJD,T78656,0
D00GTC,T46482,0
D01VSI,T08133,0
D07GJZ,T49526,0
D0EO3S,T47768,0
D06AVM,T83813,0
D00BCG,T46185,0
D0Z7CZ,T36059,0
D0U4ZV,T80896,0
D95KWS,T62306,0
D0O4NR,T18876,0
D0UW8Q,T94085,0
D07WRP,T47094,0
D0UW8Q,T46828,0
D0N8MQ,T44861,0
D0OP8W,T72267,0
D0VE9G,T80858,0
D07BAH,T47768,0
D06VZS,T69506,0
D06FEF,T62912,0
D05SFA,T72458,0
D0P6KN,T87166,0
D02SMK,T25307,0
D0P6UB,T13484,0
D0K3GQ,T99524,0
D0BK8V,T09572,0
D06YFA,T16555,0
D09AOO,T37693,0
D4Q5AW,T15571,0
D07IZG,T88714,0
D03RHW,T87670,0
D04KQT,T18616,0
D0I5VA,T77365,0
D06DRY,T79780,0
D03TSY,T80858,0
D09EGQ,T33902,0
D0YS2W,T39380,0
D0JN3M,T42724,0
D0B7GU,T51426,0
D0BF4Z,T12108,0
D0TC5E,T59626,0
D0H6KD,T86364,0
D0X5MA,T36557,0
D0J5RN,T05849,0
D08BCH,T72168,0
D0X0PF,T46937,0
D08TBF,T99347,0
D06TOI,T23666,0
D0L8DV,T27944,0
D0X9RG,T36557,0
D0D6OH,T79062,0
D0DA9T,T32060,0
D03YWY,T59679,0
D0G8XJ,T99347,0
D09HJL,T12475,0
D0B1EQ,T72458,0
D00TYX,T47094,0
D0R5QF,T38012,0
D0CW4T,T97413,0
D0Y0RW,T73724,0
D04JQR,T79062,0
D01JMC,T72267,0
D0HR1V,T79780,0
D08TWT,T30985,0
D08MLH,T14731,0
D0G1UE,T12475,0
D00YGA,T98091,0
D01KPN,T99402,0
D04LEF,T25705,0
D04VPV,T46828,0
D00YSJ,T18616,0
D0H8KI,T70539,0
D06KHW,T95923,0
D07MME,T90818,0
D0Z9RJ,T18950,0
D0P1FO,T02728,0
D0MC5J,T38012,0
D0A6IQ,T48268,0
D0B7QP,T15497,0
D0IT2G,T25307,0
D0ZP2D,T30687,0
D0W1ZW,T92609,0
D0J5RN,T21038,0
D0OR4G,T69485,0
D03DIG,T67162,0
D01BXE,T16336,0
D06DEL,T28330,0
D0FM2P,T37046,0
D0O2DN,T78205,0
D06RBG,T62841,0
D0A8IE,T78656,0
D0Z4HK,T76846,0
D0J6JT,T30219,0
D0Q9QQ,T00890,0
D07FTI,T68834,0
D0A5EF,T32060,0
D0D9YW,T16691,0
D03QFD,T86271,0
D09JXR,T00890,0
D0C6NM,T39123,0
D0NL5K,T76678,0
D07PSF,T30985,0
D0Y3DW,T73859,0
D07RTQ,T59875,0
D7LQJ8,T18950,0
D00CDM,T62193,0
D06PXT,T66237,0
D06JXH,T60077,0
D0CS4I,T89034,0
D02WJT,T83813,0
